timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
1595.0,f_1i_left_9.111,1i,1i,1i_2,10.7121,0.0,483.3
1596.0,f_1i_left_9.111,1i,1i,1i_2,10.1089,-0.6032,473.1911
1597.0,f_1i_left_9.111,1i,1i,1i_2,7.3089,-2.8,465.8823
1598.0,f_1i_left_9.111,1i,1i,1i_2,4.5089,-2.8,461.3734
1599.0,f_1i_left_9.111,1i,1i,1i_2,2.9012,-1.6077,458.4722
1600.0,f_1i_left_9.111,1i,1i,1i_2,0.7969,-2.1043,457.6753
1601.0,f_1i_left_9.111,1i,1i,1i_2,0.4422,-0.3547,457.2331
1602.0,f_1i_left_9.111,1i,1i,1i_2,0.0414,-0.4008,457.1918
1603.0,f_1i_left_9.111,1i,1i,1i_2,0.0277,-0.0137,457.1641
1604.0,f_1i_left_9.111,1i,1i,1i_2,0.0405,0.0129,457.1236
1605.0,f_1i_left_9.111,1i,1i,1i_2,0.0799,0.0393,457.0437
1606.0,f_1i_left_9.111,1i,1i,1i_2,0.1797,0.0998,456.864
1607.0,f_1i_left_9.111,1i,1i,1i_2,0.0973,-0.0824,456.7668
1608.0,f_1i_left_9.111,1i,1i,1i_2,0.2018,0.1045,456.565
1609.0,f_1i_left_9.111,1i,1i,1i_2,0.441,0.2393,456.124
1610.0,f_1i_left_9.111,1i,1i,1i_2,0.1922,-0.2489,455.9318
1611.0,f_1i_left_9.111,1i,1i,1i_2,0.1056,-0.0866,455.8262
1612.0,f_1i_left_9.111,1i,1i,1i_2,0.1557,0.0501,455.6705
1613.0,f_1i_left_9.111,1i,1i,1i_2,0.4258,0.2701,455.2448
1614.0,f_1i_left_9.111,1i,1i,1i_2,0.1834,-0.2424,455.0614
1615.0,f_1i_left_9.111,1i,1i,1i_2,0.3899,0.2065,454.6714
1616.0,f_1i_left_9.111,1i,1i,1i_2,0.2709,-0.119,454.4005
1617.0,f_1i_left_9.111,1i,1i,1i_2,0.1883,-0.0826,454.2122
1618.0,f_1i_left_9.111,1i,1i,1i_2,0.3475,0.1591,453.8647
1619.0,f_1i_left_9.111,1i,1i,1i_2,0.1234,-0.2241,453.7414
1620.0,f_1i_left_9.111,1i,1i,1i_2,0.1697,0.0463,453.5717
1621.0,f_1i_left_9.111,1i,1i,1i_2,0.0742,-0.0955,453.4975
1622.0,f_1i_left_9.111,1i,1i,1i_2,0.058,-0.0162,453.4395
1623.0,f_1i_left_9.111,1i,1i,1i_2,0.0528,-0.0052,453.3866
1624.0,f_1i_left_9.111,1i,1i,1i_2,0.0147,-0.0382,453.372
1625.0,f_1i_left_9.111,1i,1i,1i_2,0.0357,0.021,453.3363
1626.0,f_1i_left_9.111,1i,1i,1i_2,0.0191,-0.0166,453.3172
1627.0,f_1i_left_9.111,1i,1i,1i_2,0.0267,0.0077,453.2905
1628.0,f_1i_left_9.111,1i,1i,1i_2,0.0113,-0.0155,453.2792
1629.0,f_1i_left_9.111,1i,1i,1i_2,0.0124,0.0012,453.2668
1630.0,f_1i_left_9.111,1i,1i,1i_2,0.0043,-0.0082,453.2625
1631.0,f_1i_left_9.111,1i,1i,1i_2,0.0026,-0.0017,453.26
1632.0,f_1i_left_9.111,1i,1i,1i_2,0.0027,0.0002,453.2572
1633.0,f_1i_left_9.111,1i,1i,1i_2,0.0032,0.0004,453.2541
1634.0,f_1i_left_9.111,1i,1i,1i_2,0.0004,-0.0028,453.2537
1635.0,f_1i_left_9.111,1i,1i,1i_2,0.0005,0.0001,453.2532
1636.0,f_1i_left_9.111,1i,1i,1i_2,0.0001,-0.0004,453.2531
1637.0,f_1i_left_9.111,1i,1i,1i_2,0.0,-0.0001,453.2531
1638.0,f_1i_left_9.111,1i,1i,1i_2,0.0001,0.0001,453.253
1639.0,f_1i_left_9.111,1i,1i,1i_2,0.0001,0.0,453.2529
1640.0,f_1i_left_9.111,1i,1i,1i_2,0.0001,0.0,453.2527
1641.0,f_1i_left_9.111,1i,1i,1i_2,0.0,-0.0001,453.2527
1642.0,f_1i_left_9.111,1i,1i,1i_2,0.0002,0.0002,453.2525
1643.0,f_1i_left_9.111,1i,1i,1i_2,0.0,-0.0002,453.2525
1644.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2525
1645.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2525
1646.0,f_1i_left_9.111,1i,1i,1i_2,0.0001,0.0001,453.2524
1647.0,f_1i_left_9.111,1i,1i,1i_2,0.0,-0.0001,453.2524
1648.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1649.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1650.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1651.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1652.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1653.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1654.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1655.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1656.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1657.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1658.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1659.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
1660.0,f_1i_left_9.111,1i,1i,1i_2,0.0,0.0,453.2524
