timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
56.0,f_1i_left_9.1,1i,1i,1i_2,27.77,0.0,483.3
57.0,f_1i_left_9.1,1i,1i,1i_2,27.4661,-0.3039,455.8339
58.0,f_1i_left_9.1,1i,1i,1i_2,26.4169,-1.0491,429.417
59.0,f_1i_left_9.1,1i,1i,1i_2,27.274,0.857,402.143
60.0,f_1i_left_9.1,1i,1i,1i_2,26.6221,-0.6519,375.521
61.0,f_1i_left_9.1,1i,1i,1i_2,26.039,-0.5831,349.482
62.0,f_1i_left_9.1,1i,1i,1i_2,27.2909,1.2519,322.1911
63.0,f_1i_left_9.1,1i,1i,1i_2,27.038,-0.2529,295.1531
64.0,f_1i_left_9.1,1i,1i,1i_2,26.4143,-0.6237,268.7388
65.0,f_1i_left_9.1,1i,1i,1i_2,27.3195,0.9051,241.4193
66.0,f_1i_left_9.1,1i,1i,1i_2,27.6751,0.3556,213.7443
67.0,f_1i_left_9.1,1i,1i,1i_2,26.2567,-1.4183,187.4875
68.0,f_1i_left_9.1,1i,1i,1i_2,27.3203,1.0636,160.1672
69.0,f_1i_left_9.1,1i,1i,1i_2,27.066,-0.2543,133.1011
70.0,f_1i_left_9.1,1i,1i,1i_2,24.8707,-2.1953,108.2305
71.0,f_1i_left_9.1,1i,1i,1i_2,22.0707,-2.8,86.1598
72.0,f_1i_left_9.1,1i,1i,1i_2,19.2707,-2.8,66.8891
73.0,f_1i_left_9.1,1i,1i,1i_2,16.7698,-2.5009,50.1193
74.0,f_1i_left_9.1,1i,1i,1i_2,13.9698,-2.8,36.1495
75.0,f_1i_left_9.1,1i,1i,1i_2,11.6929,-2.2768,24.4566
76.0,f_1i_left_9.1,1i,1i,1i_2,8.8929,-2.8,15.5637
77.0,f_1i_left_9.1,1i,1i,1i_2,6.0929,-2.8,9.4707
78.0,f_1i_left_9.1,1i,1i,1i_2,3.2946,-2.7983,6.1761
79.0,f_1i_left_9.1,1i,1i,1i_2,3.6077,0.3131,2.5683
80.0,f_1i_left_9.1,:0_11,1i,:0_11_0,4.1547,0.547,
81.0,f_1i_left_9.1,:0_11,1i,:0_11_0,6.4171,2.2624,
82.0,f_1i_left_9.1,:0_15,1i,:0_15_0,7.7575,1.3404,
83.0,f_1i_left_9.1,:0_15,1i,:0_15_0,7.9008,0.1433,
84.0,f_1i_left_9.1,4o,1i,4o_0,7.2657,-0.6352,
85.0,f_1i_left_9.1,4o,1i,4o_0,9.5541,2.2885,
86.0,f_1i_left_9.1,4o,1i,4o_0,11.603,2.0489,
87.0,f_1i_left_9.1,4o,1i,4o_0,14.6241,3.0211,
88.0,f_1i_left_9.1,4o,1i,4o_0,17.2968,2.6727,
89.0,f_1i_left_9.1,4o,1i,4o_0,20.4889,3.1921,
90.0,f_1i_left_9.1,4o,1i,4o_0,23.1473,2.6584,
91.0,f_1i_left_9.1,4o,1i,4o_0,26.299,3.1517,
92.0,f_1i_left_9.1,4o,1i,4o_0,27.0473,0.7483,
93.0,f_1i_left_9.1,4o,1i,4o_0,26.7563,-0.291,
94.0,f_1i_left_9.1,4o,1i,4o_0,26.8585,0.1021,
95.0,f_1i_left_9.1,4o,1i,4o_0,26.9464,0.0879,
96.0,f_1i_left_9.1,4o,1i,4o_0,27.3232,0.3769,
97.0,f_1i_left_9.1,4o,1i,4o_0,26.1057,-1.2175,
98.0,f_1i_left_9.1,4o,1i,4o_0,26.807,0.7012,
99.0,f_1i_left_9.1,4o,1i,4o_0,26.6959,-0.111,
100.0,f_1i_left_9.1,4o,1i,4o_0,26.1391,-0.5568,
101.0,f_1i_left_9.1,4o,1i,4o_0,26.9641,0.825,
102.0,f_1i_left_9.1,4o,1i,4o_0,26.6687,-0.2954,
103.0,f_1i_left_9.1,4o,1i,4o_0,27.4106,0.742,
104.0,f_1i_left_9.1,4o,1i,4o_0,27.7289,0.3182,
547.0,f_1i_left_9.10,1i,1i,1i_2,19.44,0.0,474.59
548.0,f_1i_left_9.10,1i,1i,1i_2,18.2623,-1.1777,456.3277
549.0,f_1i_left_9.10,1i,1i,1i_2,18.2385,-0.0238,438.0893
