timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
21.0,f_1i_left_9.1,1i,1i,1i_2,19.44,0.0,474.59
22.0,f_1i_left_9.1,1i,1i,1i_2,18.346,-1.094,456.244
23.0,f_1i_left_9.1,1i,1i,1i_2,18.7842,0.4382,437.4598
24.0,f_1i_left_9.1,1i,1i,1i_2,19.1053,0.3211,418.3545
25.0,f_1i_left_9.1,1i,1i,1i_2,18.8706,-0.2347,399.4839
26.0,f_1i_left_9.1,1i,1i,1i_2,18.9255,0.0549,380.5584
27.0,f_1i_left_9.1,1i,1i,1i_2,19.2619,0.3364,361.2964
28.0,f_1i_left_9.1,1i,1i,1i_2,19.3888,0.1269,341.9076
29.0,f_1i_left_9.1,1i,1i,1i_2,18.6536,-0.7352,323.254
30.0,f_1i_left_9.1,1i,1i,1i_2,18.8379,0.1843,304.4161
31.0,f_1i_left_9.1,1i,1i,1i_2,18.5573,-0.2806,285.8589
32.0,f_1i_left_9.1,1i,1i,1i_2,18.3802,-0.1771,267.4787
33.0,f_1i_left_9.1,1i,1i,1i_2,19.0982,0.718,248.3805
34.0,f_1i_left_9.1,1i,1i,1i_2,18.7901,-0.308,229.5904
35.0,f_1i_left_9.1,1i,1i,1i_2,18.7153,-0.0749,210.8751
36.0,f_1i_left_9.1,1i,1i,1i_2,18.9313,0.216,191.9438
37.0,f_1i_left_9.1,1i,1i,1i_2,18.7634,-0.168,173.1804
38.0,f_1i_left_9.1,1i,1i,1i_2,19.2293,0.4659,153.9511
39.0,f_1i_left_9.1,1i,1i,1i_2,18.6236,-0.6057,135.3275
40.0,f_1i_left_9.1,1i,1i,1i_2,18.0042,-0.6195,117.3233
41.0,f_1i_left_9.1,1i,1i,1i_2,16.7794,-1.2248,100.544
42.0,f_1i_left_9.1,1i,1i,1i_2,15.9041,-0.8753,84.6399
43.0,f_1i_left_9.1,1i,1i,1i_2,14.4041,-1.5,70.2358
44.0,f_1i_left_9.1,1i,1i,1i_2,12.9041,-1.5,57.3318
45.0,f_1i_left_9.1,1i,1i,1i_2,11.6307,-1.2734,45.7011
46.0,f_1i_left_9.1,1i,1i,1i_2,10.2112,-1.4195,35.4899
47.0,f_1i_left_9.1,1i,1i,1i_2,8.7112,-1.5,26.7787
48.0,f_1i_left_9.1,1i,1i,1i_2,7.2859,-1.4253,19.4928
49.0,f_1i_left_9.1,1i,1i,1i_2,5.7859,-1.5,13.7069
50.0,f_1i_left_9.1,1i,1i,1i_2,4.2859,-1.5,9.421
51.0,f_1i_left_9.1,1i,1i,1i_2,2.7859,-1.5,6.6351
52.0,f_1i_left_9.1,1i,1i,1i_2,1.2859,-1.5,5.3492
53.0,f_1i_left_9.1,1i,1i,1i_2,0.1957,-1.0902,5.1535
54.0,f_1i_left_9.1,1i,1i,1i_2,0.0907,-0.105,5.0628
55.0,f_1i_left_9.1,1i,1i,1i_2,0.0608,-0.0299,5.0021
56.0,f_1i_left_9.1,1i,1i,1i_2,0.0,-0.0608,5.0021
57.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
58.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
59.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
60.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
61.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
62.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
63.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
64.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
65.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
66.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
67.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
68.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
69.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
70.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
71.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
72.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
73.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
74.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
75.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
76.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
77.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
78.0,f_1i_left_9.1,1i,1i,1i_2,0.0,0.0,5.0021
79.0,f_1i_left_9.1,1i,1i,1i_2,1.3081,1.3081,3.6939
80.0,f_1i_left_9.1,1i,1i,1i_2,2.814,1.5058,0.88
81.0,f_1i_left_9.1,:0_11,1i,:0_11_0,5.0029,2.189,
82.0,f_1i_left_9.1,:0_15,1i,:0_15_0,7.2945,2.2916,
83.0,f_1i_left_9.1,:0_15,1i,:0_15_0,7.2727,-0.0217,
84.0,f_1i_left_9.1,4o,1i,4o_0,8.4799,1.2071,
85.0,f_1i_left_9.1,4o,1i,4o_0,10.5244,2.0446,
86.0,f_1i_left_9.1,4o,1i,4o_0,12.0179,1.4935,
87.0,f_1i_left_9.1,4o,1i,4o_0,13.8667,1.8488,
88.0,f_1i_left_9.1,4o,1i,4o_0,15.3747,1.5079,
89.0,f_1i_left_9.1,4o,1i,4o_0,17.1298,1.7551,
90.0,f_1i_left_9.1,4o,1i,4o_0,18.8167,1.6869,
91.0,f_1i_left_9.1,4o,1i,4o_0,19.2128,0.3962,
92.0,f_1i_left_9.1,4o,1i,4o_0,18.2256,-0.9872,
93.0,f_1i_left_9.1,4o,1i,4o_0,18.4535,0.2279,
94.0,f_1i_left_9.1,4o,1i,4o_0,19.2402,0.7867,
95.0,f_1i_left_9.1,4o,1i,4o_0,19.3576,0.1173,
96.0,f_1i_left_9.1,4o,1i,4o_0,19.3133,-0.0443,
97.0,f_1i_left_9.1,4o,1i,4o_0,19.2434,-0.0699,
98.0,f_1i_left_9.1,4o,1i,4o_0,18.8839,-0.3595,
99.0,f_1i_left_9.1,4o,1i,4o_0,18.8323,-0.0516,
100.0,f_1i_left_9.1,4o,1i,4o_0,19.021,0.1887,
101.0,f_1i_left_9.1,4o,1i,4o_0,18.6664,-0.3546,
102.0,f_1i_left_9.1,4o,1i,4o_0,18.511,-0.1554,
103.0,f_1i_left_9.1,4o,1i,4o_0,18.2428,-0.2682,
104.0,f_1i_left_9.1,4o,1i,4o_0,19.158,0.9152,
105.0,f_1i_left_9.1,4o,1i,4o_0,18.2992,-0.8589,
106.0,f_1i_left_9.1,4o,1i,4o_0,18.6864,0.3873,
107.0,f_1i_left_9.1,4o,1i,4o_0,18.5757,-0.1107,
108.0,f_1i_left_9.1,4o,1i,4o_0,18.806,0.2303,
109.0,f_1i_left_9.1,4o,1i,4o_0,18.8521,0.0461,
110.0,f_1i_left_9.1,4o,1i,4o_0,19.2047,0.3526,
111.0,f_1i_left_9.1,:4_0,1i,:4_0_0,18.5644,-0.6402,
1969.0,f_1i_left_9.101,1i,1i,1i_2,25.0,0.0,480.3
1970.0,f_1i_left_9.101,1i,1i,1i_2,23.6611,-1.3389,456.6389
1971.0,f_1i_left_9.101,1i,1i,1i_2,22.9488,-0.7122,433.6901
1972.0,f_1i_left_9.101,1i,1i,1i_2,20.1488,-2.8,413.5412
1973.0,f_1i_left_9.101,1i,1i,1i_2,17.3488,-2.8,396.1924
1974.0,f_1i_left_9.101,1i,1i,1i_2,14.5488,-2.8,381.6435
1975.0,f_1i_left_9.101,1i,1i,1i_2,12.0599,-2.489,369.5836
1976.0,f_1i_left_9.101,1i,1i,1i_2,9.2599,-2.8,360.3238
1977.0,f_1i_left_9.101,1i,1i,1i_2,6.4599,-2.8,353.8639
1978.0,f_1i_left_9.101,1i,1i,1i_2,4.4692,-1.9907,349.3947
1979.0,f_1i_left_9.101,1i,1i,1i_2,2.0328,-2.4364,347.3619
1980.0,f_1i_left_9.101,1i,1i,1i_2,0.1371,-1.8957,347.2248
1981.0,f_1i_left_9.101,1i,1i,1i_2,0.0262,-0.1109,347.1986
1982.0,f_1i_left_9.101,1i,1i,1i_2,0.0097,-0.0165,347.1889
1983.0,f_1i_left_9.101,1i,1i,1i_2,0.0047,-0.005,347.1842
1984.0,f_1i_left_9.101,1i,1i,1i_2,0.0011,-0.0035,347.183
1985.0,f_1i_left_9.101,1i,1i,1i_2,0.0003,-0.0009,347.1827
1986.0,f_1i_left_9.101,1i,1i,1i_2,0.0,-0.0003,347.1827
