timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
592.0,f_1i_left_9.13,1i,1i,1i_2,27.77,0.0,483.3
593.0,f_1i_left_9.13,1i,1i,1i_2,26.7546,-1.0154,456.5454
594.0,f_1i_left_9.13,1i,1i,1i_2,27.3105,0.5559,429.2349
595.0,f_1i_left_9.13,1i,1i,1i_2,26.6039,-0.7066,402.6309
596.0,f_1i_left_9.13,1i,1i,1i_2,26.1382,-0.4657,376.4927
597.0,f_1i_left_9.13,1i,1i,1i_2,27.7489,1.6107,348.7438
598.0,f_1i_left_9.13,1i,1i,1i_2,27.1903,-0.5586,321.5535
599.0,f_1i_left_9.13,1i,1i,1i_2,27.708,0.5177,293.8456
600.0,f_1i_left_9.13,1i,1i,1i_2,27.4343,-0.2737,266.4113
601.0,f_1i_left_9.13,1i,1i,1i_2,26.7205,-0.7138,239.6907
602.0,f_1i_left_9.13,1i,1i,1i_2,26.7614,0.0409,212.9293
603.0,f_1i_left_9.13,1i,1i,1i_2,26.145,-0.6164,186.7843
604.0,f_1i_left_9.13,1i,1i,1i_2,27.2098,1.0648,159.5745
605.0,f_1i_left_9.13,1i,1i,1i_2,26.9203,-0.2895,132.6542
606.0,f_1i_left_9.13,1i,1i,1i_2,24.4368,-2.4835,108.2174
607.0,f_1i_left_9.13,1i,1i,1i_2,22.5792,-1.8576,85.6382
608.0,f_1i_left_9.13,1i,1i,1i_2,19.7792,-2.8,65.859
609.0,f_1i_left_9.13,1i,1i,1i_2,16.9792,-2.8,48.8797
610.0,f_1i_left_9.13,1i,1i,1i_2,14.1792,-2.8,34.7005
611.0,f_1i_left_9.13,1i,1i,1i_2,11.3792,-2.8,23.3213
612.0,f_1i_left_9.13,1i,1i,1i_2,8.5792,-2.8,14.7421
613.0,f_1i_left_9.13,1i,1i,1i_2,5.7792,-2.8,8.9628
614.0,f_1i_left_9.13,1i,1i,1i_2,2.9792,-2.8,5.9836
615.0,f_1i_left_9.13,1i,1i,1i_2,0.5414,-2.4379,5.4423
616.0,f_1i_left_9.13,1i,1i,1i_2,0.3399,-0.2014,5.1023
617.0,f_1i_left_9.13,1i,1i,1i_2,0.0709,-0.269,5.0314
618.0,f_1i_left_9.13,1i,1i,1i_2,0.0274,-0.0435,5.004
619.0,f_1i_left_9.13,1i,1i,1i_2,1.9608,1.9334,3.0432
620.0,f_1i_left_9.13,:0_11,1i,:0_11_0,5.0227,3.0619,
621.0,f_1i_left_9.13,:0_15,1i,:0_15_0,7.5798,2.5571,
622.0,f_1i_left_9.13,:0_15,1i,:0_15_0,10.0208,2.441,
623.0,f_1i_left_9.13,4o,1i,4o_0,10.2844,0.2636,
624.0,f_1i_left_9.13,4o,1i,4o_0,13.3129,3.0285,
625.0,f_1i_left_9.13,4o,1i,4o_0,16.0696,2.7568,
626.0,f_1i_left_9.13,4o,1i,4o_0,18.4961,2.4265,
627.0,f_1i_left_9.13,4o,1i,4o_0,21.5418,3.0456,
628.0,f_1i_left_9.13,4o,1i,4o_0,23.572,2.0303,
629.0,f_1i_left_9.13,4o,1i,4o_0,26.4766,2.9046,
630.0,f_1i_left_9.13,4o,1i,4o_0,26.456,-0.0206,
631.0,f_1i_left_9.13,4o,1i,4o_0,27.7414,1.2854,
632.0,f_1i_left_9.13,4o,1i,4o_0,26.5331,-1.2083,
633.0,f_1i_left_9.13,4o,1i,4o_0,27.4629,0.9297,
634.0,f_1i_left_9.13,4o,1i,4o_0,26.714,-0.7489,
635.0,f_1i_left_9.13,4o,1i,4o_0,26.334,-0.38,
636.0,f_1i_left_9.13,4o,1i,4o_0,27.2696,0.9356,
637.0,f_1i_left_9.13,4o,1i,4o_0,26.2211,-1.0485,
638.0,f_1i_left_9.13,4o,1i,4o_0,27.521,1.2999,
639.0,f_1i_left_9.13,4o,1i,4o_0,27.5565,0.0355,
640.0,f_1i_left_9.13,4o,1i,4o_0,27.4376,-0.1189,
641.0,f_1i_left_9.13,4o,1i,4o_0,26.889,-0.5486,
642.0,f_1i_left_9.13,4o,1i,4o_0,27.059,0.17,
774.0,f_1i_left_9.17,1i,1i,1i_2,27.77,0.0,483.3
775.0,f_1i_left_9.17,1i,1i,1i_2,27.3841,-0.3859,455.9159
776.0,f_1i_left_9.17,1i,1i,1i_2,26.1447,-1.2394,429.7712
777.0,f_1i_left_9.17,1i,1i,1i_2,27.254,1.1093,402.5171
778.0,f_1i_left_9.17,1i,1i,1i_2,26.0477,-1.2063,376.4694
779.0,f_1i_left_9.17,1i,1i,1i_2,26.3379,0.2902,350.1315
780.0,f_1i_left_9.17,1i,1i,1i_2,27.1249,0.787,323.0066
781.0,f_1i_left_9.17,1i,1i,1i_2,26.2984,-0.8265,296.7082
782.0,f_1i_left_9.17,1i,1i,1i_2,26.4606,0.1622,270.2476
783.0,f_1i_left_9.17,1i,1i,1i_2,26.4305,-0.0301,243.8171
