timestamp,probe_id,edge_id,approach_edge,lane_id,speed_mps,acceleration_mps2,distance_to_stopline_m
1.0,f_1i_left_9.0,1i,1i,1i_2,27.77,0.0,483.3
2.0,f_1i_left_9.0,1i,1i,1i_2,27.1546,-0.6154,456.1454
3.0,f_1i_left_9.0,1i,1i,1i_2,27.2168,0.0622,428.9286
4.0,f_1i_left_9.0,1i,1i,1i_2,26.2987,-0.9181,402.6299
5.0,f_1i_left_9.0,1i,1i,1i_2,27.2208,0.9221,375.4091
6.0,f_1i_left_9.0,1i,1i,1i_2,26.0973,-1.1235,349.3117
7.0,f_1i_left_9.0,1i,1i,1i_2,27.1421,1.0447,322.1697
8.0,f_1i_left_9.0,1i,1i,1i_2,27.4435,0.3014,294.7262
9.0,f_1i_left_9.0,1i,1i,1i_2,26.4501,-0.9934,268.2761
10.0,f_1i_left_9.0,1i,1i,1i_2,27.0873,0.6372,241.1889
11.0,f_1i_left_9.0,1i,1i,1i_2,27.1314,0.0441,214.0575
12.0,f_1i_left_9.0,1i,1i,1i_2,27.2702,0.1389,186.7873
13.0,f_1i_left_9.0,1i,1i,1i_2,26.7783,-0.4919,160.0089
14.0,f_1i_left_9.0,1i,1i,1i_2,26.5669,-0.2114,133.442
15.0,f_1i_left_9.0,1i,1i,1i_2,26.127,-0.44,107.315
16.0,f_1i_left_9.0,1i,1i,1i_2,23.6448,-2.4822,83.6703
17.0,f_1i_left_9.0,1i,1i,1i_2,20.8099,-2.8349,62.8604
18.0,f_1i_left_9.0,1i,1i,1i_2,17.8099,-3.0,45.0505
19.0,f_1i_left_9.0,1i,1i,1i_2,14.8099,-3.0,30.2406
20.0,f_1i_left_9.0,1i,1i,1i_2,11.8099,-3.0,18.4307
21.0,f_1i_left_9.0,1i,1i,1i_2,8.8099,-3.0,9.6208
22.0,f_1i_left_9.0,1i,1i,1i_2,5.8099,-3.0,3.8109
23.0,f_1i_left_9.0,1i,1i,1i_2,2.8099,-3.0,1.001
24.0,f_1i_left_9.0,1i,1i,1i_2,0.0,-2.8099,1.001
25.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
26.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
27.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
28.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
29.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
30.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
31.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
32.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
33.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
34.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
35.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
36.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
37.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
38.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
39.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
40.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
41.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
42.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
43.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
44.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
45.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
46.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
47.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
48.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
49.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
50.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
51.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
52.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
53.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
54.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
55.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
56.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
57.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
58.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
59.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
60.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
61.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
62.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
63.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
64.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
65.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
66.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
67.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
68.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
69.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
70.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
71.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
72.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
73.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
74.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
75.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
76.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
77.0,f_1i_left_9.0,1i,1i,1i_2,0.0,0.0,1.001
78.0,f_1i_left_9.0,:0_11,1i,:0_11_0,1.809,1.809,
79.0,f_1i_left_9.0,:0_11,1i,:0_11_0,5.1673,3.3583,
80.0,f_1i_left_9.0,:0_15,1i,:0_15_0,8.5682,3.4009,
81.0,f_1i_left_9.0,4o,1i,4o_0,10.6271,2.059,
82.0,f_1i_left_9.0,4o,1i,4o_0,13.7499,3.1228,
83.0,f_1i_left_9.0,4o,1i,4o_0,16.7155,2.9655,
84.0,f_1i_left_9.0,4o,1i,4o_0,18.8789,2.1634,
85.0,f_1i_left_9.0,4o,1i,4o_0,22.2438,3.3649,
86.0,f_1i_left_9.0,4o,1i,4o_0,24.6775,2.4337,
87.0,f_1i_left_9.0,4o,1i,4o_0,27.7076,3.0301,
88.0,f_1i_left_9.0,4o,1i,4o_0,27.1526,-0.5551,
89.0,f_1i_left_9.0,4o,1i,4o_0,27.1896,0.037,
90.0,f_1i_left_9.0,4o,1i,4o_0,27.5092,0.3196,
91.0,f_1i_left_9.0,4o,1i,4o_0,27.3616,-0.1477,
92.0,f_1i_left_9.0,4o,1i,4o_0,27.6459,0.2843,
93.0,f_1i_left_9.0,4o,1i,4o_0,26.0822,-1.5637,
94.0,f_1i_left_9.0,4o,1i,4o_0,26.8278,0.7456,
95.0,f_1i_left_9.0,4o,1i,4o_0,26.1351,-0.6928,
96.0,f_1i_left_9.0,4o,1i,4o_0,27.2224,1.0873,
97.0,f_1i_left_9.0,4o,1i,4o_0,26.3162,-0.9062,
98.0,f_1i_left_9.0,4o,1i,4o_0,27.5537,1.2375,
99.0,f_1i_left_9.0,4o,1i,4o_0,26.558,-0.9957,
100.0,f_1i_left_9.0,4o,1i,4o_0,26.945,0.387,
638.0,f_1i_left_9.14,1i,1i,1i_2,27.77,0.0,483.3
639.0,f_1i_left_9.14,1i,1i,1i_2,27.5643,-0.2057,455.7357
640.0,f_1i_left_9.14,1i,1i,1i_2,27.6368,0.0725,428.0989
641.0,f_1i_left_9.14,1i,1i,1i_2,27.7189,0.0821,400.3801
642.0,f_1i_left_9.14,1i,1i,1i_2,27.3479,-0.371,373.0322
643.0,f_1i_left_9.14,1i,1i,1i_2,26.177,-1.1709,346.8553
644.0,f_1i_left_9.14,1i,1i,1i_2,27.0059,0.829,319.8493
645.0,f_1i_left_9.14,1i,1i,1i_2,27.3716,0.3657,292.4777
646.0,f_1i_left_9.14,1i,1i,1i_2,26.0255,-1.3461,266.4522
647.0,f_1i_left_9.14,1i,1i,1i_2,26.4036,0.3781,240.0486
648.0,f_1i_left_9.14,1i,1i,1i_2,27.3509,0.9473,212.6978
649.0,f_1i_left_9.14,1i,1i,1i_2,27.4448,0.0939,185.253
650.0,f_1i_left_9.14,1i,1i,1i_2,26.9727,-0.4721,158.2803
651.0,f_1i_left_9.14,1i,1i,1i_2,27.5622,0.5895,130.7181
652.0,f_1i_left_9.14,1i,1i,1i_2,24.85,-2.7122,105.8681
653.0,f_1i_left_9.14,1i,1i,1i_2,23.235,-1.615,82.633
654.0,f_1i_left_9.14,1i,1i,1i_2,20.435,-2.8,62.198
655.0,f_1i_left_9.14,1i,1i,1i_2,17.635,-2.8,44.563
656.0,f_1i_left_9.14,1i,1i,1i_2,14.7124,-2.9226,29.8506
657.0,f_1i_left_9.14,1i,1i,1i_2,11.7124,-3.0,18.1382
658.0,f_1i_left_9.14,1i,1i,1i_2,8.7124,-3.0,9.4258
659.0,f_1i_left_9.14,1i,1i,1i_2,5.7124,-3.0,3.7134
660.0,f_1i_left_9.14,1i,1i,1i_2,2.7124,-3.0,1.001
661.0,f_1i_left_9.14,1i,1i,1i_2,0.0,-2.7124,1.001
662.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
663.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
664.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
665.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
666.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
667.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
668.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
669.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
670.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
671.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
672.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
673.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
674.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
675.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
676.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
677.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
678.0,f_1i_left_9.14,1i,1i,1i_2,0.0,0.0,1.001
